ref_id,work_id,ref_doi,ref_search,ref_quality,openalex_id,oa_title,match_method,confidence
2074_a4,2074,NA,Who wrote Shamela? Verifying the Authorship of a Parodic Text Burrows 2005,anystyle,W2001888644,Who wrote Shamela? Verifying the Authorship of a Parodic Text,offline_title_exact,1
2074_a5,2074,NA,All the Way Through: Testing for Authorship in Different Frequency Strata Burrows 2007,anystyle,W2014864037,All the Way Through: Testing for Authorship in Different Frequency Strata,offline_title_exact,1
2074_a6,2074,NA,"Shakespeare, Computers, and the Mystery of Authorship 2009",anystyle,W1531980706,"Shakespeare, Computers, and the Mystery of Authorship",offline_title_exact,1
2074_a7,2074,NA,Accurate methods for the statistics of surprise and coincidence Dunning 1993,anystyle,W2116780029,Accurate methods for the statistics of surprise and coincidence,offline_title_exact,1
2074_a8,2074,NA,"Does Size Matter? Authorship Attribution, Small Samples, Big Problem Eder 2010",anystyle,W3146366153,"Does Size Matter? Authorship Attribution, Small Samples, Big Problem",offline_title_exact,1
2074_a10,2074,NA,Stylometry with R: a suite of tools Eder; Kestemont; Rybicki 2013,anystyle,W2802579689,Stylometry with R : a suite of tools,offline_title_exact,1
2074_a11,2074,NA,Multivariate Analysis and the Study of Style Variation Hoover 2003,anystyle,W2052028938,Multivariate Analysis and the Study of Style Variation,offline_title_exact,1
2074_a13,2074,NA,The Tutor’s Story: a case study of mixed authorship Hoover 2011,anystyle,W2892687524,The Tutor's Story: A Case Study of Mixed Authorship.,offline_title_exact,1
2074_a15,2074,NA,Almost All the Way Through — All at Once Hoover 2013,anystyle,W2886117815,Almost All the Way Through - All at Once.,offline_title_exact,1
2074_a16,2074,NA,Comparing Corpora Kilgariff 2001,anystyle,W4211148787,Comparing Corpora,offline_title_exact,1
2074_a19,2074,NA,"Unequal Partners: Charles Dickens, Wilkie Collins, and Victorian Authorship Nayder 2002",anystyle,W2315481827,"Unequal partners: Charles Dickens, Wilkie Collins, and Victorian authorship",offline_title_exact,1
2074_a20,2074,NA,Comparing Corpora Using Frequency Profiling Rayson; Garside 2000,anystyle,W4214612423,Comparing corpora using frequency profiling,offline_title_exact,1
2074_a22,2074,NA,Deeper Delta across genres and languages: do we really need the most frequent words? Rybicki 2011,anystyle,W2146793826,Deeper Delta across genres and languages: do we really need the most frequent words?,offline_title_exact,1
2074_a23,2074,NA,Charles Dickens’ Uncollected Writings from “Household Words” 1850–1859 1968,anystyle,W607045018,"Charles Dickens' uncollected writings from Household words, 1850-1859",offline_title_exact,1
2075_a1,2075,NA,Ciceronian Controversies DellaNeva 2007,anystyle,W7046139733,Ciceronian controversies,offline_title_exact,1
2075_a2,2075,NA,Computation into Criticism: A Study of Jane Austen’s Novels and an Experiment in Method Burrows 1987,anystyle,W1985988274,Computation into criticism : a study of Jane Austen's novels and an experiment in method,offline_title_exact,1
2075_a3,2075,NA,Distant Reading Moretti 2013,anystyle,W2950642250,Искусственные нейронные сети как особый тип distant reading,offline_title_exact,1
2075_a4,2075,NA,Macroanalysis: Digital Methods and Literary History Jockers 2013,anystyle,W561535798,Macroanalysis: digital methods and literary history,offline_title_exact,1
2075_a6,2075,NA,The Classical Heritage and its Beneficiaries R 1954,anystyle,W1547477745,The Classical Heritage and Its Beneficiaries,offline_title_exact,1
2075_a9,2075,NA,Cicero and Tacitus in Sixteenth-Century France Salmon 1980,anystyle,W2070309233,Cicero and Tacitus in Sixteenth-Century France,offline_title_exact,1
2075_a11,2075,NA,Mind your corpus: systematic errors in authorship attribution Eder 2013,anystyle,W2004340073,Mind your corpus: systematic errors in authorship attribution,offline_title_exact,1
2076_a2,2076,NA,The datacenter as a computer: an introduction to the design of warehouse-scale machines Barroso; Clidaras; Holzle 2013,anystyle,W2060204338,The Datacenter as a Computer: An Introduction to the Design of Warehouse-Scale Machines,offline_title_exact,1
2076_a6,2076,NA,Sprint methods for web archive research.”WebSci 2013 Huurdeman 2013,anystyle,W2035247595,Sprint methods for web archive research,offline_title_fuzzy,0.9529411764705882
2076_a7,2076,NA,Macroanalysis: digital methods and literary history Jockers 2013,anystyle,W561535798,Macroanalysis: digital methods and literary history,offline_title_exact,1
2076_a9,2076,NA,Distant reading Moretti 2013,anystyle,W2950642250,Искусственные нейронные сети как особый тип distant reading,offline_title_exact,1
2076_a10,2076,NA,"Graphs, maps, trees: Abstract models for literary history Moretti 2007",anystyle,W1971978276,"Graphs, Maps, Trees: Abstract Models for a Literary History",offline_title_fuzzy,0.978042328042328
2076_a12,2076,NA,Mr. LDA: A flexible large scale topic modeling package using variational inference in MapReduce Zhai; Boyd-Graber; Asadi; Alkhouja 2012,anystyle,W7099716188,Mr. LDA: A Flexible Large Scale Topic Modeling Package using Variational Inference in MapReduce,offline_title_exact,1
2077_a1,2077,NA,Exemelification of parliamentary debates Gielissen; Marx 2009,anystyle,W1484836944,Exemelification of parliamentary debates,offline_title_exact,1
2077_a2,2077,10.1007/978-3-642-39200-9_30,Discovering links between political debates and media Juric; Hollink; Houben 2013,anystyle,W80749369,Discovering Links between Political Debates and Media,offline_doi,1
2077_a3,2077,10.1007/978-3-642-40501-3_46,"PoliMedia - Improving Analyses of Radio, TV & Newspaper Coverage of Political Debates Kemman; Kleppe 2013",anystyle,W2152238224,PoliMedia,offline_doi,1
2077_a4,2077,10.1007/978-3-642-40501-3_47,Eye Tracking the Use of a Collapsible Facets Panel in a Search Interface Kemman; Kleppe; Maarseveen 2013,anystyle,W1637997352,Eye Tracking the Use of a Collapsible Facets Panel in a Search Interface,offline_doi,1
2077_a5,2077,NA,PoliMedia - Analysing Media Coverage of Political Debates By Automatically Generated Links to Radio & Newspaper Items Kleppe; Hollink; Kemman; Juric; Beunders; Blom; J. 2014,anystyle,W1944416486,PoliMedia. Analysing Media Coverage of political debates by automatically generated links to Radio & Newspaper Items,offline_title_exact,1
2078_a2,2078,NA,Scholarly Primitives. Building Institutional Infrastructure for Humanities e-Science Blanke; Hedges,anystyle,W1999730404,Scholarly primitives: Building institutional infrastructure for humanities e-Science,offline_title_exact,1
2078_a4,2078,NA,Sharing Humanities Data for e-Research. Conceptual and Technical Issues Burrows 2011,anystyle,W93672493,Sharing humanities data for e-research: conceptual and technical issues,offline_title_exact,1
2078_a8,2078,NA,Langzeitarchivierung von Forschungsdaten. Eine Bestandsaufnahme 2012,anystyle,W6936861850,Langzeitarchivierung von Forschungsdaten: Eine Bestandsaufnahme,offline_title_exact,1
2078_a9,2078,NA,Jenseits der Daten: Überlegungen zu Datenzentren für die Geisteswissenschaften am Beispiel des Kölner ‘Data Center for the Humanities Sahle; Kronenwett 2013,anystyle,W1491548997,Jenseits der Daten: Überlegungen zu Datenzentren für die Geisteswissenschaften am Beispiel des Kölner ‘Data Center for the Humanities’,offline_title_exact,1
2078_a10,2078,NA,Managing and Sharing Data 2011: Best Practice for Researchers Eynden; Corti; Woollard 2011,anystyle,W2995802139,Managing and sharing data: Best practice for researchers,offline_title_fuzzy,0.9506060606060606
2078_a11,2078,NA,DA-NRW: a distributed architecture for long-term preservation Thaller 2011,anystyle,W2398791500,DA-NRW: a distributed architecture for long-term preservation,offline_title_exact,1
2079_a1,2079,NA,Perception of dialect variation Clopper; Pisoni 2005,anystyle,W1590526014,Perception of Dialect Variation,offline_title_exact,1
2079_a2,2079,NA,Speaker idiosyncratic rhythmic features in the speech signal V.; Leemann; Kolly 2012,anystyle,W4249977998,Speaker idiosyncratic rhythmic features in the speech signal,offline_title_exact,1
2079_a3,2079,NA,Automatic dialect identification: A study of British English Ferragne; Pellegrino 2007,anystyle,W2171923384,Automatic Dialect Identification: A Study of British English,offline_title_exact,1
2079_a4,2079,NA,Erkennen von Dialekten anhand von gesprochenem Schweizerhochdeutsch Guntern 2011,anystyle,W4296726337,Erkennen Von Dialekten Anhand Von Gesprochenem Schweizerhochdeutsch,offline_title_exact,1
2079_a5,2079,NA,Listening. An Introduction to the perception of auditory events Handel 1989,anystyle,W2312420046,Listening: An introduction to the perception of auditory events,offline_title_exact,1
2079_a6,2079,NA,Stimuluseffekte und Sprachraumkonzepte Kehrein; Lameli; Purschke 2010,anystyle,W2566120848,Stimuluseffekte und Sprachraumkonzepte,offline_title_exact,1
2079_a8,2079,NA,Dialäkt Äpp: Communicating dialectology to the public – crowdsourcing dialects from the public Kolly; Leemann in review,anystyle,W2500995040,Dialäkt Äpp: Communicating dialectology to the public – crowdsourcing dialects from the public,offline_title_exact,1
2079_a9,2079,NA,Crowdsourcing regional variation in speaking rate through the iOS app ‘Dialäkt Äpp’ Leemann; Kolly; Dellwo accepted,anystyle,W2971655332,Crowdsourcing regional variation in speaking rate through the iOS app ‘Dialäkt Äpp’,offline_title_exact,1
2079_a12,2079,NA,The DyViS database: style-controlled recordings of 100 homogenous speakers for forensic phonetic research Nolan; McDougall; Jong; Hudson 2009,anystyle,W2121916329,The DyViS database: style-controlled recordings of 100 homogeneous speakers for forensic phonetic research,offline_title_fuzzy,0.9615567765567766
2080_a1,2080,NA,"Le projet SyMoGIH et la modélisation de l'information : une opération scientifique au service de l'histoire"" Beretta; Vernus 2012",anystyle,W2216455298,Le projet SyMoGIH et la modélisation de l'information : une opération scientifique au service de l'histoire,offline_title_exact,1
2080_a4,2080,NA,"Historical GIS : technologies, methodologies, and scholarship Ell; Gregory 2007",anystyle,W1594684443,"Historical GIS: Technologies, Methodologies, and Scholarship",offline_title_exact,1
2080_a5,2080,NA,A place in history : a guide to using GIS in historical research Gregory 2003,anystyle,W1485668865,A Place in History: A Guide to Using GIS in Historical Research,offline_title_exact,1
2080_a6,2080,NA,Georeferencing : the geographic associations of information Hill 2006,anystyle,W2006616005,Georeferencing: The geographic associations of information,offline_title_exact,1
2081_a2,2081,NA,Open Archives Initiative Protocol for Metadata Harvesting,anystyle,W6936512294,Open Archives Initiative - Protocol for Metadata Harvesting - v.2.0,offline_title_fuzzy,0.9809523809523809
2081_a3,2081,NA,A pragmatic approach to XML interoperability the component metadata infrastructure (CMDI Broeder; Schonefeld; Trippel; Uytvanck; Witt 2011,anystyle,W848608365,A pragmatic approach to XML interoperability – the Component Metadata Infrastructure (CMDI),offline_title_exact,1
2081_a4,2081,10.3389/fninf.2011.00016,A bottom-up approach to data annotation in neurophysiology J.; T.; J 2011,anystyle,W1983850915,A Bottom-up Approach to Data Annotation in Neurophysiology,offline_doi,1
2082_a1,2082,NA,Does digital scholarship have a future?”EDUCAUSE Ayers 2013 July/August 2013,anystyle,W2206214098,Does Digital Scholarship Have a Future,offline_title_fuzzy,0.9617021276595745
2082_a2,2082,NA,"The Future of Digital Scholarship: Preparation, Training, Curricula Sehat; Farr 2009 2009",anystyle,W6969196718,"The Future of Digital Scholarship: Preparation, Training, Curricula",offline_title_exact,1
2082_a3,2082,NA,A Survey of Digital Humanities Centers in the United States Zorich 2008,anystyle,W6975091652,A Survey of Digital Humanities Centers in the United States,offline_title_exact,1
2083_a2,2083,NA,Introduction to Manuscript Studies Clemens; Graham 2007,anystyle,W3106973,Introduction to Manuscript Studies,offline_title_exact,1
2083_a5,2083,NA,Principles of Bibliographic Description Bowers 1962,anystyle,W2094360630,Principles of Bibliographical Description,offline_title_fuzzy,0.9902439024390244
2084_a1,2084,NA,"The fluid Text: A Theory of Revision and Editing for Book and Screen, Ann Arbor Bryant 2002",anystyle,W611683488,The Fluid Text: A Theory of Revision and Editing for Book and Screen,offline_title_fuzzy,0.974025974025974
2089_a1,2089,NA,Arabic Manuscripts: A Vademecum for Readers Gacek 2009,anystyle,W1590279161,Arabic manuscripts: a vademecum for readers,offline_title_exact,1
2089_a2,2089,NA,Checklist of Arabic Papyri Sijpesteijn 2005,anystyle,W98743080,Checklist of Arabic Papyri,offline_title_exact,1
2089_a4,2089,NA,"Documentary Arabic Private and Business Letters on Papyrus: Form and Function, Content and Context Grob 2010",anystyle,W590022474,"Documentary Arabic private and business letters on papyrus : form and function, content and context",offline_title_exact,1
2090_a5,2090,NA,The Hearsay-II speech-understanding system: Integrating knowledge to resolve uncertainty Erman; Hayes-Roth; Lesser; Reddy 1980-06,anystyle,W4235330398,The Hearsay-II Speech-Understanding System: Integrating Knowledge to Resolve Uncertainty,offline_title_exact,1
2091_a1,2091,NA,Human («Homo sapiens») facial attractiveness and sexual selection: The role of symmetry and averageness Grammer; Thornhill 1994,anystyle,W4246820978,Human (Homo sapiens) facial attractiveness and sexual selection: The role of symmetry and averageness.,offline_title_exact,1
2091_a3,2091,NA,De architectura Pollio 1867,anystyle,W6927185706,"Βιτρούβιος, De architectura",offline_title_exact,1
2091_a4,2091,NA,Survival of the prettiest: The science of beauty Etcoff 2011,anystyle,W1957277773,Survival of the Prettiest: The Science of Beauty,offline_title_exact,1
2091_a5,2091,NA,Survival of the prettiest: The science of beauty Etcoff 2011,anystyle,W1957277773,Survival of the Prettiest: The Science of Beauty,offline_title_exact,1
2091_a6,2091,NA,Facial attractiveness Thornhill; Gangestad 1999,anystyle,W4235878726,Facial Attractiveness,offline_title_exact,1
2091_a7,2091,NA,"Facial attractiveness: Evolutionary, cognitive, and social perspectives Rhodes; Zebrowitz 2002",anystyle,W598235423,"Facial attractiveness: evolutionary, cognitive, and social perspectives",offline_title_exact,1
2091_a8,2091,NA,"Attractiveness, attraction, and sexual selection: Evolutionary perspectives on the form and function of physical attractiveness Berry 2000",anystyle,W1614153315,"Attractiveness, attraction, and sexual selection: Evolutionary perspectives on the form and function of physical attractiveness",offline_title_exact,1
