ref_id,work_id,ref_doi,ref_search,oa_title,correct,ref_quality,openalex_id,match_method,confidence
2099_a4,2099,NA,European Commission: The Comité des Sages.The New Renaissance: Report of the comité des sages on bringing Eu rope’s cultural heritage online 2011-01-10,"European Commission, the European Economic and Social Committee and the Committee of the Regions – Application of the Theory of Multilevel Governance",0,anystyle,W2289050022,offline_title_fuzzy,0.854692226675146
1286_a2,1286,NA,Evaluation of the Museum of Pure Form Displays Used for Exploration of Works of Art at Museums Frisoli; Jansson; Bergamasco; Loscos 2005 2005-03-18,Evaluation of the museum environmental risk by means of tempera-painted dosimeters,0,anystyle,W2050681077,offline_title_fuzzy,0.854652156659239
10057_r2,10057,NA,Council of the European Union (2019). DIRECTIVE OF THE EUROPEAN PARLIAMENT AND OF THE COUNCIL on copyright and related rights in the Digital Single Market and amending Directives 96/9/EC and 2001/29/EC. https://eur-lex.europa.eu/legal-content/EN/TXT/?qid=1557408520693&uri=CONSIL:PE_51_2019_INIT,"Council of the European Communities General Secretariat [signing of Treaty on European Union and its Final Act]. Council Press Release (Maastricht, 7 February 1992). 4504/92. (Presse 21-G)",0,xml_bibl,W7037058895,offline_title_fuzzy,0.854593927678379
7717_a5,7717,NA,A Search for Trends in the Poetic Style of W.B. Yeats Jaynes 1980,A search for trends in the thermopower of GaAs-Ga<sub>1-x</sub>Al<sub>x</sub>As heterojunctions,0,anystyle,W2069052649,offline_title_fuzzy,0.854507857733664
1846_a3,1846,NA,Give me a Laboratory and I Science observed: Perspectives on the Social Study of Science Latour; World. En K. Knorr-Cetina; Mulkay 1983,Give me a laboratory and I will win you the war: governing science in the Royal Navy,1,anystyle,W2581868037,offline_title_fuzzy,0.854468304251489
4065_a4,4065,NA,Stylistic Analysis of Agatha Christie's Works: Comparing with Dorothy Sayers Tsuchimura 2016-09,Stylistic Analysis of Agyeya’s Poem ‘sã:s ka: putala:’,1,anystyle,W1899500161,offline_title_fuzzy,0.854108527131783
1395_a2,1395,NA,Das Deutsche Textarchiv: Vom historischen Korpus zum aktiven Archiv Beiträge der Tagung Geyken 2011 20./21. September 2010,Das Deutsche Textarchiv im Kontext der NFDI,0,anystyle,W6887410148,offline_title_fuzzy,0.85406976744186
1396_a2,1396,NA,Das Deutsche Textarchiv: Vom historischen Korpus zum aktiven Archiv Beiträge der Tagung Geyken 2011 20./21. September 2010,Das Deutsche Textarchiv im Kontext der NFDI,0,anystyle,W6887410148,offline_title_fuzzy,0.85406976744186
1545_a1,1545,NA,Das Deutsche Textarchiv: Vom historischen Korpus zum aktiven Archiv Beiträge der Tagung Geyken 2011 20./21. September 2010,Das Deutsche Textarchiv im Kontext der NFDI,0,anystyle,W6887410148,offline_title_fuzzy,0.85406976744186
10782_r9,10782,NA,Institut für Dokumentologie und Editorik e.V. (eds. 2014ff.): RIDE. A Review Journal for Digital Editions and Resources. Köln. [letzter Zugriff 14. Januar 2018].,Institut für Dokumentologie und Editorik,0,xml_bibl,W7066495252,offline_title_fuzzy,0.854054054054054
4091_a8,4091,NA,Hyperspectral Imaging by Library of Congress Reveals Change Made by Thomas Jefferson in Original Declaration of Independence Draft Congress 2010 July 2,"Hyperspectral imaging by Fourier transfom (detection limits, image characterization, and new imaging concepts)",0,anystyle,W4392416506,offline_title_fuzzy,0.854032492157873
9980_r11,9980,NA,"Giltrow, Janet and Dieter Stein (2009). Genres in the Internet: Issues in the theory of genre. Amsterdam: John Benjamins Publishing Company.","Giltrow, Janet and Dieter Stein: Genres in the Internet",0,xml_bibl,W2562536967,offline_title_fuzzy,0.853887935963408
2426_r8,2426,NA,"Swiss National Science Foundation. (2014), Call für Editionsprojekte mit Blick auf die Finanzierungsperiode 2017–2010, http://www.snf.ch/SiteCollectionDocuments/call_editionen_phase2_d.pdf (accessed 27 October 2015).",Swiss National Science Foundation (SNSF),0,xml_bibl,W4246756368,offline_title_fuzzy,0.853651570787434
224_r10,224,NA,Genomics and Its Impact on Medicine and Society: A 2001 Primer 2001,Genomics and its impact on science and society: the Human Genome Project and beyond,0,xml_biblstruct,W6991167400,offline_title_fuzzy,0.853540280857354
608_a23,608,NA,Webster’s Revised Unabridged Dictionary of the English Language Webster; Porter 1913,Webster's revised unabridged dictionary of the English language : the dictionary proper being the authentic edition of Webster's international dictionary of one thousand eight hundred and ninety edited under the supervision of Noah Porter,1,anystyle,W635978605,offline_title_fuzzy,0.853389830508475
715_a5,715,NA,The Cervantes Project: Steps to a Furuta,The Cervantes Project: Steps to a Customizable and Interlinked On-Line Electronic Variorum Edition Supporting Scholarship,1,anystyle,W1501913748,offline_title_fuzzy,0.853333333333333
454_a16,454,NA,Acquiring and Structuring Semantic Information from Text,Acquiring and Structuring Web Content with Knowledge Level Models,0,anystyle,W1579310727,offline_title_fuzzy,0.853320981344237
10587_r5,10587,NA,"Rat für Informationsinfrastrukturen (2016): Leistung aus Vielfalt: Empfehlungen zu Strukturen, Prozessen und Finanzierung des Forschungsdatenmanagements in Deutschland http://www.rfii.de/de/category/dokumente/ [letzter Zugriff 25. August 2016].",Rat für Informationsinfrastrukturen: Impuls zur Ausgestaltung einer Nationalen Forschungsdateninfrastruktur,0,xml_bibl,W6899125649,offline_title_fuzzy,0.853240786000587
10507_r6,10507,NA,"Institut für Deutsche Sprache (IDS) (o.J.): Cosmas II. Corpus Search, Management and Analysis System http://www.ids-mannheim.de/cosmas2 [letzter Zugriff 05. Oktober 2015].",Institut für Deutsche Sprache (IDS),0,xml_bibl,W1411151894,offline_title_fuzzy,0.853225806451613
402_a23,402,NA,The Attribution of Authorship: A Computerized Method Evaluated and Compared with Other Methods Past and Future Zimmer; Willis 1969,The attribution of authorship,1,anystyle,W6964024574,offline_title_fuzzy,0.853211009174312
6443_r12,6443,NA,Princeton University Library Systems (2017). Valkyrie Princeton University Library Systems by Pulibrary https://pulibrary.github.io/2017-07-06-valkyrie (accessed 28 November 2017).,"Princeton university library. American library association visit, June 29, 1916.",0,xml_bibl,W7033335695,offline_title_fuzzy,0.853150853722936
10562_r3,10562,NA,"Avellaneda, Alonso Fernández de (2011): El Quijote apócrifo. Edición de López-Vázquez, Alfredo Rodríguez. Madrid: Cátedra.","Avellaneda, Alonso Fernández de",0,xml_bibl,W4256627364,offline_title_fuzzy,0.853097345132743
6536_r1,6536,NA,"American Historical Association, A. H. C. on P. E. of D. S. by H. (2015). Guidelines for the Professional Evaluation of Digital Scholarship in History. Draft http://bit.ly/1PC1tDL (accessed 8 November 2017).",American historical association. Historical manuscripts commission. Circular to private individuals owning or having knowledge of unpublished documents of historical value. [n. p. n. d.].,0,xml_bibl,W7045118487,offline_title_fuzzy,0.853084081090063
818_a2,818,NA,Document Restoration Using Brown; Seales,Document restoration using 3D shape: a general deskewing algorithm for arbitrarily warped documents,1,anystyle,W2115263911,offline_title_fuzzy,0.853061224489796
6515_r1,6515,NA,"Cartonera Publishers Database, http://digital.library.wisc.edu/1711.dl/Arts.EloisaCart (accessed 20 November 2017).","Cartonera Publishers Database, documenting grassroots publishing initiatives",1,xml_bibl,W2887280419,offline_title_fuzzy,0.853052396878484
10745_r11,10745,NA,"Kindt, Tom / Köppe, Tilmann (2008): “Einleitung”, in: dies. (eds.): Moderne Interpretationstheorien. Ein Reader. Göttingen: Vandenhoeck & Ruprecht 7–26.","Kindt, Tom; Köppe, Tilmann (Hrsg.): Moderne Interpretationstheorien. Ein Reader",0,xml_bibl,W2612393434,offline_title_fuzzy,0.852892741061755
2022_a4,2022,NA,Visualizing knowledge networks: The Glass Cast prototype Paper presented at Research Foundations for Understanding Books and Reading in the Digital Age Peña; Dobson 2013,Visualizing Knowledge Networks and Flows to Enhance Organizational Metacognition in Virtual Organizations,0,anystyle,W4254363843,offline_title_fuzzy,0.852882205513785
6649_r7,6649,NA,Cronbach Coefficient alpha and the internal structure of tests. Psychometrika 1951,CRONBACH COEFFICIENT ALPHA AND SOME OF ITS SPECIALTIES WITH EMPHASIS ON APPLICATIONS IN SOCIAL RESEARCH,0,xml_biblstruct,W2287956264,offline_title_fuzzy,0.852881245989946
10958_r12,10958,NA,"Maugham, William Somerset (1949): A writer's notebook, Melbourn-London-Toronto: William Heinemann.","Maugham, William Somerset",1,xml_bibl,W3108886327,offline_title_fuzzy,0.852747252747253
927_a2,927,NA,`An Ocean where each Kind Burrows 1989,‘An ocean where each kind. . .’: Statistical analysis and some major determinants of literary style,0,anystyle,W1982604981,offline_title_fuzzy,0.852747252747253
3771_a7,3771,NA,La struttura del testo poetico Lotman 1990,"""La struttura del testo poetico"" (di Jurij Lotman) [voce enciclopedica], Dizionario Bompiani delle opere e dei personaggi",0,anystyle,W2276451767,offline_title_fuzzy,0.852631578947368
811_a2,811,NA,Student Researchers in the Humanities,Student researchers in the middle: using visual images to make sense of inclusive education,0,anystyle,W2107604800,offline_title_fuzzy,0.852372372372372
2008_a2,2008,NA,Classification of Citizen Science activities Available at: povesham.wordpress.com/2011/07/20/classificationofcitizenscienceactivities Haklay 2011,Classification of Citizen Tweets Using Naive Bayes Classifier for Predictive Public Complaints,0,anystyle,W2916083217,offline_title_fuzzy,0.852154015717845
59_a7,59,NA,Kontrastive Analyse von Übersetzungskorpora: ein funktionales Modell Hansen; Teich 1999,Kontrastive Analyse von Gliederungsprinzipien der Rede im Deutschen und Japanischen,0,anystyle,W409399932,offline_title_fuzzy,0.852103938140622
6477_r13,6477,NA,Instituto de Investigaciones sobre la Universidad y la Educación. [IISUE UNAM oficial]. (2017/03/29). ¿El Nuevo Modelo Educativo promueve el uso de las TIC?. [Archivo de video]. Disponible en: https://youtu.be/hltn0oXFhaM [Recuperado 26/04/18],"Instituto de Investigaciones Sociales, Universidad de Costa Rica. El artículo forma parte de la investigación de tesis doctoral en antropología médica y salud internacional",0,xml_bibl,W1653142002,offline_title_fuzzy,0.851990974932151
3765_a3,3765,NA,Merseburg: 1200 Jahre in 62 Porträts & Geschichten Jankofsky 2013,"Merseburg 1200 Jahre in einer Chronik aus Daten, Namen und Fakten",1,anystyle,W7030192098,offline_title_fuzzy,0.851935010911075
1581_a7,1581,NA,Teaching Text Analysis with Voyant: Between Language and Literature: Digital Text Exploration Teaching Literature and Language Online Sinclair; Rockwell 2009,Teaching Text Analysis with Voyant.,1,anystyle,W2887784888,offline_title_fuzzy,0.851908396946565
10591_r3,10591,NA,"Nowotny, Helga / Scott, Peter / Gibbons, Michael (2003): „Mode 2 revisited: The New Production of Knowledge“, in: Minerva 41: 179–194.","Nowotny, Helga, Scott, Peter og Gibbons, Michael: Re-thinking Science - knowledge and the public in an age of uncertainty. Polity. 2001",0,xml_bibl,W2970810909,offline_title_fuzzy,0.851900183150183
3780_a2,3780,NA,"Advocating for the Humanities. ""'What Every One Says About the Humanities' Research Project (WhatEvery1Says 2013-04-25",ADVOCATING FOR THE HUMANITIES AND SOCIAL SCIENCES,0,anystyle,W4243816006,offline_title_fuzzy,0.85186422395045
7916_a7,7916,NA,Edition Production Technology (EPT) and the ARCHway Project,Edition Production Technology: an Eclipse based platform for building Image-based Electronic Editions,0,anystyle,W7100855594,offline_title_fuzzy,0.851840755735493
934_a6,934,NA,El socorro de Irlanda en 1601 Morales 2002,El socorro de Irlanda en 1601 y la contribución del ejército a la integración social de los irlandeses en España,1,anystyle,W167860010,offline_title_fuzzy,0.851785714285714
7900_a8,7900,NA,"Given and new information and some aspects of the structures, semantics, and pragmatics of written texts",GIVEN AND NEW INFORMATION IN BARACK OBAMA’S REMARKS: A SYNTACTIC FORM ANALYSIS,0,anystyle,W3093348344,offline_title_fuzzy,0.851667179762
1043_a17,1043,NA,A Computer-Assisted Comparative Rybicki 2000,A Computer-Assisted Competency Tracking System for Training School Media Specialists,0,anystyle,W2335050534,offline_title_fuzzy,0.851643625192012
10681_r9,10681,NA,"Rat für Informationsinfrastrukturen (2016): ""Leistung aus Vielfalt. Empfehlungen zu Strukturen, Prozessen und Finanzierung des Forschungsdatenmanagements in Deutschland"", http://www.rfii.de/download/rfii-empfehlungen-2016/ [letzter Zugriff 20. September 2017].",Rat für Informationsinfrastrukturen: Impuls zur Ausgestaltung einer Nationalen Forschungsdateninfrastruktur,1,xml_bibl,W6899125649,offline_title_fuzzy,0.851559491721217
1095_a2,1095,NA,Using Curvature and Markov Dorow; Widdows; Ling; Eckmann; Sergi; Moses 2005,Using Curvature and Markov Clustering in Graphs for Lexical Acquisition and Word Sense Discrimination,1,anystyle,W1582145286,offline_title_fuzzy,0.851485148514852
1737_a13,1737,NA,Models for supporting digital humanities at liberal arts colleges Spiro 2012,Models for Supporting Digital Sustainability Key Performance Indicators (KPIs) in European FinTech and Payments,0,anystyle,W7125530174,offline_title_fuzzy,0.851373794401317
1495_a10,1495,NA,The humanities research environment of the future. Opening keynote at the D-SPIN Summer School 2010 Wynne 2010,The Humanities Research Portal: Human Language Technology Meets Humanities Publication Archives,0,anystyle,W6991702743,offline_title_fuzzy,0.851302359241569
4069_a9,4069,NA,"Institutional Ecology, 'Translations Star; Griesemer 1989","Institutional Ecology, `Translations' and Boundary Objects: Amateurs and Professionals in Berkeley's Museum of Vertebrate Zoology, 1907-39",1,anystyle,W1971670344,offline_title_fuzzy,0.851127819548872
11079_r16,11079,NA,Python Software Foundation (2001-2019): Python. V. 3.7.4. https://github.com/python [letzter Zugriff 27. September 2019].,Python Software Foundation Session,0,xml_bibl,W6894185758,offline_title_fuzzy,0.851029411764706
702_a2,702,NA,The Getty End-User Online Bates 1995,The Getty End-User Online Searching Project in the Humanities: Report No. 6: Overview and Conclusions,1,anystyle,W2163568796,offline_title_fuzzy,0.851020408163265
1627_a12,1627,NA,Programming with Humanists: Reflections on Raising an Army of Hacker-Scholars in the Digital Humanities Ramsay 2012,Programming with Humanists,1,anystyle,W2491822022,offline_title_fuzzy,0.850980392156863
1835_a29,1835,NA,Programming with Humanists: Reflections on Raising an Army of Hacker-Scholars in the Digital Humanities,Programming with Humanists,1,anystyle,W2491822022,offline_title_fuzzy,0.850980392156863
3996_a14,3996,NA,The Return of Wampum Belts: Ethical Issues and the Repatriation of Native American Archchival Materials Runde 2010,The Return of Wampum Belts,1,anystyle,W1985956991,offline_title_fuzzy,0.850980392156863
10751_r11,10751,NA,"Kindt, Tom / Köppe, Tilmann (2008): “Einleitung”, in: dies. (Hg.): Moderne Interpretationstheorien. Ein Reader. Göttingen: Vandenhoeck & Ruprecht 7-26.","Kindt, Tom; Köppe, Tilmann (Hrsg.): Moderne Interpretationstheorien. Ein Reader",0,xml_bibl,W2612393434,offline_title_fuzzy,0.85092258980238
